event_id,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type
19046,Manipur,Tamenglong,New Salem Slide,"New Salem (Along
TamenglongTamei State
Highway)",25.047833,92.789306,True,,True,2018-07-11,day,11 July 2018,Soil,Slide
19047,Manipur,Ukhrul,,"Near major quarry on the way
to Imphal.",25.048417,94.332389,True,,False,,none,,Debris,Subsidence
19048,Manipur,Ukhrul,,Sahamphung,25.049,94.551028,True,,False,,none,,Soil,Slide
19049,Manipur,Tamenglong,,Dailong road,25.049861,93.602389,True,,False,,none,,Debris,Slide
19050,Manipur,Ukhrul,,Sahamphung,25.050417,94.551167,True,,False,,none,,Debris,Slide
19051,Manipur,Ukhrul,,Sahamphung,25.050694,94.555139,True,,False,,none,,Debris,Slide
19052,Manipur,Ukhrul,,Lanchah,25.05125,94.556111,True,,False,,none,,Debris,Slide
19053,Manipur,Ukhrul,,Sahamphung,25.051944,94.551111,True,,False,,none,,Soil,Slide
19054,Manipur,Ukhrul,,Sahamphung,25.052833,94.551083,True,,False,,none,,Soil,Slide
19055,Manipur,Ukhrul,,Sahamphung,25.054,94.550972,True,,False,,none,,Soil,Slide
19056,Manipur,Tamenglong,,Dailong road,25.054083,93.603694,True,,False,,none,,Debris,Slide
19057,Manipur,Ukhrul,,Mapum,25.054722,94.526528,True,,False,,none,,Debris,Slide
19058,Manipur,Ukhrul,,Sahamphung,25.054917,94.551306,True,,False,,none,,Debris,Slide
19059,Manipur,Ukhrul,,Mapum,25.054944,94.530528,True,,False,,none,,Debris,Slide
19060,Manipur,Tamenglong,,Dailong road,25.055139,93.603778,True,,False,,none,,Debris,Slide
19061,Manipur,Ukhrul,,Khayang,25.055186,94.599525,True,,False,,none,,Debris,Slide
19062,Manipur,Ukhrul,,Khayang,25.055278,94.567861,True,,False,,none,,Debris,Slide
19063,Manipur,Ukhrul,,Sahamphung,25.055278,94.56436,True,,False,,none,,Soil,Slide
19064,Manipur,Ukhrul,,Khayang,25.056,94.600667,True,,False,,none,,Debris,Slide
19065,Manipur,Ukhrul,,Sahamphung,25.0565,94.551528,True,,False,,none,,Soil,Slide
19066,Manipur,Ukhrul,,Mapum,25.057167,94.532194,True,,False,,none,,Debris,Slide
19067,Manipur,Tamenglong,,Dailong road,25.057194,93.603028,True,,False,,none,,Debris,Slide
19068,Manipur,Ukhrul,,Mapum,25.057361,94.533083,True,,False,,none,,Debris,Slide
19069,Manipur,Tamenglong,,Dailong road,25.058833,93.604028,True,,False,,none,,Debris,Slide
19070,Manipur,Ukhrul,,Sahamphung,25.058833,94.55125,True,,False,,none,,Soil,Slide
19071,Manipur,Tamenglong,,Dailong road,25.059167,93.604222,True,,False,,none,,Debris,Slide
19072,Manipur,Ukhrul,,Khayang,25.059361,94.586361,True,,False,,none,,Soil,Slide
19073,Manipur,Ukhrul,,Sahamphung,25.059556,94.550611,True,,False,,none,,Soil,Slide
19074,Manipur,Tamenglong,,Dailong road,25.059861,93.604639,True,,False,,none,,Debris,Slide
19075,Manipur,Ukhrul,,Khayang,25.059861,94.584889,True,,False,,none,,Debris,Slide
19076,Manipur,Ukhrul,,Mapum,25.060389,94.535472,True,,False,,none,,Debris,Slide
19077,Manipur,Tamenglong,,Dailong road,25.061417,93.604889,True,,False,,none,,Debris,Slide
19078,Manipur,Ukhrul,,Sahamphung,25.061472,94.549694,True,,False,,none,,Debris,Slide
19079,Manipur,Tamenglong,,Dailong road,25.061861,93.605361,True,,False,,none,,Debris,Slide
19080,Manipur,Ukhrul,,Khayang,25.062222,94.61475,True,,False,,none,,Debris,Slide
19081,Manipur,Ukhrul,,Khayang,25.062833,94.577722,True,,False,,none,,Debris,Slide
19082,Manipur,Ukhrul,,Chammu,25.063167,94.614389,True,,False,,none,,Debris,Slide
19083,Manipur,Ukhrul,,Chammu,25.063778,94.615,True,,False,,none,,Debris,Slide
19084,Manipur,Ukhrul,,Chammu,25.063861,94.614972,True,,False,,none,,Debris,Slide
19085,Manipur,Ukhrul,,"Nearly 6km from Ukhrul on the
way to Imphal",25.063972,94.336,True,,False,,none,,Debris,Slide
19086,Manipur,Ukhrul,,Chammu,25.064444,94.620278,True,,False,,none,,Soil,Slide
19087,Manipur,Ukhrul,,Mapum,25.064639,94.534,True,,False,,none,,Debris,Slide
19088,Manipur,Ukhrul,,Chammu,25.064833,94.643917,True,,False,,none,,Debris,Slide
19089,Manipur,Ukhrul,,Mapum,25.065056,94.544583,True,,False,,none,,Debris,Slide
19090,Manipur,Ukhrul,,Chammu,25.065889,94.632139,True,,False,,none,,Debris,Slide
19091,Manipur,Ukhrul,,Chammu,25.066861,94.6325,True,,False,,none,,Debris,Slide
19092,Manipur,Ukhrul,,Chammu,25.067194,94.632972,True,,False,,none,,Soil,Slide
19093,Manipur,Tamenglong,,Dailong road,25.067306,93.604861,True,,False,,none,,Debris,Slide
19094,Manipur,Ukhrul,,Mapum,25.069306,94.536528,True,,False,,none,,Debris,Slide
19096,Manipur,Ukhrul,,Mapum,25.069806,94.541667,True,,False,,none,,Debris,Slide
19097,Manipur,Tamenglong,,Below Namtiran village,25.07,93.43,True,,False,,none,,Debris,Slide
19098,Manipur,Tamenglong,,Dailong road,25.072528,93.6075,True,,False,,none,,Rock,Slide
19099,Manipur,Tamenglong,,Dailong road,25.077361,93.611028,True,,False,,none,,Debris,Slide
19100,Manipur,Ukhrul,,2km SE of Ukhrul,25.077417,94.352444,True,,False,,none,,Earth,Subsidence
19101,Manipur,Tamenglong,,Dailong road,25.077778,93.611583,True,,False,,none,,Debris,Slide
19102,Manipur,Ukhrul,,Mapum,25.079361,94.549667,True,,False,,none,,Debris,Slide
19103,Manipur,Ukhrul,,Ukhrul Lamlang road.,25.079667,94.296361,True,,False,,none,,Debris,Slide
19104,Manipur,Ukhrul,,Ukhrul Lamlang road.,25.079806,94.294111,True,,False,,none,,Debris,Slide
19105,Manipur,Ukhrul,,Ukhrul Lamlang road.,25.079944,94.294667,True,,False,,none,,Debris,Slide
19106,Manipur,Senapati,,Along Saikul road,25.080161,94.114939,True,,False,2014,year,2014,Debris,Slide
19107,Manipur,Tamenglong,,Dailong road,25.08025,93.612278,True,,False,,none,,Debris,Slide
19108,Manipur,Tamenglong,,Dailong road,25.080389,93.611889,True,,False,,none,,Debris,Slide
19109,Manipur,Ukhrul,,Mapum,25.081361,94.552278,True,,False,,none,,Debris,Slide
19110,Manipur,Ukhrul,,Mapum,25.081611,94.506333,True,,False,,none,,Soil,Slide
19111,Manipur,Ukhrul,,Mapum,25.082306,94.551722,True,,False,,none,,Debris,Slide
19112,Manipur,Ukhrul,,Mapum,25.082778,94.550694,True,,False,,none,,Soil,Slide
19113,Manipur,Tamenglong,,Dailong road,25.083083,93.613583,True,,False,,none,,Debris,Slide
19114,Manipur,Ukhrul,,Mapum,25.08325,94.503639,True,,False,,none,,Soil,Slide
19115,Manipur,Ukhrul,,Mapum,25.083694,94.502278,True,,False,,none,,Soil,Slide
19116,Manipur,Senapati,,Along Saikul road,25.085833,94.107222,True,,False,2015,year,2015,Rock,Fall
19117,Manipur,Senapati,,Along Saikul road,25.086525,94.078197,True,,False,2015,year,2015,Debris,Slide
19118,Manipur,Tamenglong,,Dailong road,25.087417,93.618333,True,,False,,none,,Debris,Slide
19119,Manipur,Tamenglong,,Dailong road,25.088639,93.619722,True,,False,,none,,Rock,Slide
19120,Manipur,Ukhrul,,Ukhrul Choithar road,25.090556,94.387389,True,,False,,none,,Earth,Slide
19121,Manipur,Ukhrul,,Mapum,25.091667,94.550056,True,,False,,none,,Debris,Slide
19122,Manipur,Ukhrul,,Mapum,25.091742,94.550444,True,,False,,none,,Debris,Slide
19123,Manipur,Tamenglong,Neigailong Slide,Neigailong village,25.091778,92.354694,True,,True,2018-07-11,day,"2017, 11 July 2018",Soil,Slide
19124,Manipur,Ukhrul,,Mapum,25.091858,94.550786,True,,False,,none,,Debris,Slide
19125,Manipur,Ukhrul,,Kachaphung,25.092033,94.640664,True,,False,,none,,Soil,Slide
19126,Manipur,Ukhrul,,"Ukhrul town, Ukhrul Jessami
road.",25.092111,94.370444,True,,False,,none,,Debris,Subsidence
19127,Manipur,Tamenglong,,Dailong road,25.09225,93.619972,True,,False,,none,,Rock,Slide
19128,Manipur,Ukhrul,,Chammu,25.093167,94.516611,True,,False,,none,,Debris,Slide
19129,Manipur,Ukhrul,,Chammu,25.094333,94.522528,True,,False,,none,,Debris,Slide
19130,Manipur,Ukhrul,,Mapum,25.0948,94.547461,True,,False,,none,,Soil,Slide
19131,Manipur,Ukhrul,,Mapum,25.095056,94.547722,True,,False,,none,,Debris,Slide
19132,Manipur,Ukhrul,,"Ukhrul town, Ukhrul Jessami
road.",25.095611,94.384778,True,,False,,none,,Rock,Fall
19133,Manipur,Ukhrul,,Chammu,25.095611,94.522944,True,,False,,none,,Debris,Slide
19134,Manipur,Ukhrul,,"Ukhrul town, Ukhrul Jessami
road.",25.095972,94.375944,True,,False,,none,,Earth,Slide
19135,Manipur,Ukhrul,,Chammu,25.096083,94.515806,True,,False,,none,,Debris,Slide
19136,Manipur,Tamenglong,,Dailong road,25.096333,93.61925,True,,False,,none,,Rock,Slide
19137,Manipur,Ukhrul,,Mapum,25.096417,94.531778,True,,False,,none,,Debris,Slide
19138,Manipur,Ukhrul,,Mapum,25.096611,94.551028,True,,False,,none,,Debris,Slide
19139,Manipur,Ukhrul,,Chammu,25.09825,94.513778,True,,False,,none,,Debris,Slide
19140,Manipur,Tamenglong,,Dailong road,25.098639,93.620778,True,,False,,none,,Debris,Slide
19141,Manipur,Ukhrul,,"Langdang village, Ukhrul
Jessami road.",25.098667,94.390222,True,,False,,none,,Debris,Slide
19142,Manipur,Ukhrul,,"Langdang village, Ukhrul
Jessami road.",25.099194,94.460722,True,,False,,none,,Debris,Slide
19143,Manipur,Ukhrul,,Mapum,25.100889,94.526556,True,,False,,none,,Debris,Slide
19144,Manipur,Tamenglong,,Dailong road,25.101083,93.620333,True,,False,,none,,Rock,Fall
19145,Manipur,Ukhrul,,Mapum,25.10125,94.510806,True,,False,,none,,Debris,Slide
19146,Manipur,Ukhrul,,Mapum,25.101972,94.5125,True,,False,,none,,Soil,Slide
19147,Manipur,Ukhrul,,Mapum,25.103111,94.532083,True,,False,,none,,Debris,Slide
19148,Manipur,Ukhrul,,Mapum,25.103528,94.531722,True,,False,,none,,Soil,Slide
19149,Manipur,Tamenglong,,Dailong road,25.105108,93.621136,True,,False,,none,,Rock,Fall
19150,Manipur,Tamenglong,,Dailong road,25.106472,93.623472,True,,False,,none,,Rock,Fall
19151,Manipur,Tamenglong,,Govajang road,25.107694,93.623556,True,,False,,none,,Rock,Fall
19152,Manipur,Tamenglong,,Dailong road,25.109944,93.626528,True,,False,,none,,Rock,Slide
19153,Manipur,Tamenglong,,"Tousem part 3- Old Tousem
road",25.11,93.37,True,,False,2020,year,2020,Debris,Slide
19155,Manipur,Tamenglong,,Dailong road,25.110389,93.624056,True,,False,,none,,Rock,Fall
19156,Manipur,Tamenglong,,Dailong road,25.110389,93.625583,True,,False,,none,,Rock,Fall
19157,Manipur,Senapati,,2km south of Makui,25.110417,93.791806,True,,False,,none,,Debris,Slide
19158,Manipur,Tamenglong,,Dailong road,25.110472,93.625389,True,,False,,none,,Debris,Slide
19159,Manipur,Tamenglong,,Dailong road,25.110667,93.62275,True,,False,,none,,Rock,Fall
19160,Manipur,Tamenglong,,Dailong road,25.110917,93.622361,True,,False,,none,,Rock,Fall
19161,Manipur,Tamenglong,,Dailong road,25.111556,93.629972,True,,False,,none,,Debris,Slide
19162,Manipur,Ukhrul,,Below Ukhrul town,25.113278,94.352722,True,,False,,none,,Rock,Slide
19163,Manipur,Tamenglong,,Dailong road,25.113472,93.636917,True,,False,,none,,Debris,Slide
19164,Manipur,Ukhrul,,Below Ukhrul town,25.114444,94.354694,True,,False,,none,,Debris,Slide
19165,Manipur,Tamenglong,,Dailong road,25.115111,93.642361,True,,False,,none,,Debris,Slide
19166,Manipur,Tamenglong,,Dailong road,25.115194,93.645,True,,False,,none,,Debris,Slide
19167,Manipur,Tamenglong,,Dailong road,25.115417,93.63925,True,,False,,none,,Debris,Slide
19168,Manipur,Tamenglong,,Dailong road,25.115444,93.638778,True,,False,,none,,Debris,Slide
19169,Manipur,Tamenglong,,Dailong road,25.115833,93.645833,True,,False,,none,,Debris,Slide
19170,Manipur,Tamenglong,,Dailong road,25.115889,93.639611,True,,False,,none,,Debris,Slide
19171,Manipur,Tamenglong,,Dailong road,25.116,93.643278,True,,False,,none,,Debris,Slide
19172,Manipur,Tamenglong,,Dailong road,25.116083,93.639889,True,,False,,none,,Debris,Slide
19173,Manipur,Tamenglong,,Dailong road,25.116111,93.640417,True,,False,,none,,Debris,Slide
19174,Manipur,Ukhrul,,Below Ukhrul town,25.116333,94.356833,True,,False,,none,,Debris,Slide
19175,Manipur,Tamenglong,,Dailong road,25.116556,93.645944,True,,False,,none,,Debris,Slide
19176,Manipur,Ukhrul,,,25.116778,94.353917,True,,False,,none,,Debris,Slide
19177,Manipur,Tamenglong,,Dailong road,25.116833,93.645889,True,,False,,none,,Debris,Slide
19178,Manipur,Tamenglong,,Dailong road,25.11775,93.647222,True,,False,,none,,Debris,Slide
19179,Manipur,Tamenglong,,Dailong road,25.117806,93.647528,True,,False,,none,,Debris,Slide
19180,Manipur,Tamenglong,,Dailong road,25.118,93.64775,True,,False,,none,,Debris,Slide
19181,Manipur,Tamenglong,,Dailong road,25.118056,93.648556,True,,False,,none,,Debris,Slide
19182,Manipur,Tamenglong,,Dailong road,25.118083,93.649472,True,,False,,none,,Debris,Slide
19183,Manipur,Tamenglong,,Dailong road,25.119917,93.653333,True,,False,,none,,Debris,Slide
19184,Manipur,Tamenglong,,"Data taken from Tousem part 3-
Old Tousem road",25.12,93.37,True,,False,,none,,Debris,Slide
19185,Manipur,Tamenglong,,Dailong road,25.120444,93.653778,True,,False,,none,,Debris,Slide
19186,Manipur,Tamenglong,,Dailong road,25.121111,93.654694,True,,False,,none,,Debris,Slide
19187,Manipur,Tamenglong,,Dailong road,25.121417,93.654972,True,,False,,none,,Debris,Slide
19188,Manipur,Tamenglong,,Dailong road,25.123361,93.656306,True,,False,,none,,Debris,Slide
19189,Manipur,Senapati,,4km west of Gopibung,25.124639,93.92575,True,,False,,none,,Debris,Slide
19190,Manipur,Tamenglong,,Dailong road,25.124917,93.657333,True,,False,,none,,Debris,Slide
19191,Manipur,Ukhrul,,Ukhrul Jessami road.,25.126167,94.456278,True,,False,,none,,Debris,Slide
19192,Manipur,Ukhrul,,Ukhrul Jessami road.,25.126222,94.456278,True,,False,,none,,Debris,Slide
19193,Manipur,Senapati,,Gopinung,25.126361,93.901333,True,,False,,none,,Rock cum Debris,Slide
19194,Manipur,Ukhrul,,Ukhrul Talui road,25.127556,94.338583,True,,False,,none,,Debris,Slide
19195,Manipur,Ukhrul,,Ukhrul Jessami road.,25.127722,94.449417,True,,False,,none,,Earth,Slide
19196,Manipur,Ukhrul,,"4km N of Siruhi village, Ukhrul
Jessami road.",25.128194,94.440417,True,,False,,none,,Debris,Slide
19197,Manipur,Ukhrul,,Ukhrul Talui road,25.128222,94.321722,True,,False,,none,,Debris,Slide
19198,Manipur,Ukhrul,,"4km N of Siruhi village, Ukhrul
Jessami road.",25.128417,94.440639,True,,False,,none,,Debris,Slide
19199,Manipur,Tamenglong,,Dailong road,25.129639,93.661806,True,,False,,none,,Debris,Slide
19200,Manipur,Tamenglong,,Dailong road,25.130361,93.6625,True,,False,,none,,Debris,Slide
19201,Manipur,Tamenglong,,Dailong road,25.130722,93.663583,True,,False,,none,,Debris,Slide
19202,Manipur,Kangpokpi,Haijang landslide,"Haijang village road to the east
of Sirarakhong Baptist",25.13109,93.97215,True,,False,2017,year,first week of July 2017,Earth,Subsidence
19203,Manipur,Ukhrul,,Ngaingu village,25.131889,94.322667,True,,False,,none,,Debris,Slide
19204,Manipur,Ukhrul,,Ukhrul Talui road,25.131917,94.338583,True,,False,,none,,Debris,Slide
19205,Manipur,Tamenglong,,Dailong road,25.1345,93.666417,True,,False,,none,,Debris,Slide
19206,Manipur,Ukhrul,,"Siruhi village, Ukhrul Jessami
road.",25.134611,94.460722,True,,False,,none,,Debris,Slide
19207,Manipur,Tamenglong,,Dailong road,25.134944,93.666667,True,,False,,none,,Debris,Slide
19208,Manipur,Tamenglong,,Dailong road,25.135333,93.667,True,,False,,none,,Debris,Slide
19209,Manipur,Tamenglong,,Dailong road,25.135861,93.6675,True,,False,,none,,Debris,Slide
19210,Manipur,Tamenglong,,Dailong road,25.136222,93.667639,True,,False,,none,,Debris,Slide
19211,Manipur,Tamenglong,,Dailong road,25.138306,93.669028,True,,False,,none,,Debris,Slide
19212,Manipur,Tamenglong,,Dailong road,25.139167,93.669444,True,,False,,none,,Rock,Fall
19213,Manipur,Tamenglong,,Dailong road,25.139639,93.669639,True,,False,,none,,Rock,Fall
19214,Manipur,Ukhrul,,Ngaingu village,25.14275,94.320139,True,,False,,none,,Debris,Slide
19215,Manipur,Ukhrul,,Ngaingu village,25.145583,94.320444,True,,False,,none,,Earth,Slide
19216,Manipur,Tamenglong,,Dailong road,25.14625,93.671194,True,,False,,none,,Debris,Slide
19217,Manipur,Kangpokpi,Kalikhola Slide II (Old Landslide),Kalikhola village,25.146528,93.941722,True,,False,2017-06-04,day,"4 June 2017, July 2018",Debris,Slide
19218,Manipur,Tamenglong,,Dailong road,25.151417,93.672833,True,,False,,none,,Debris,Slide
19219,Manipur,Ukhrul,,Ngaingu village,25.151917,94.312167,True,,False,,none,,Debris,Slide
19220,Manipur,Tamenglong,,Govajang road,25.152167,93.713083,True,,False,,none,,Debris,Slide
19221,Manipur,Tamenglong,,Dailong road,25.152361,93.67325,True,,False,,none,,Rock,Slide
19222,Manipur,Tamenglong,,Govajang road,25.152389,93.712833,True,,False,,none,,Debris,Slide
19223,Manipur,Tamenglong,,Dailong road,25.152472,93.673667,True,,False,,none,,Debris,Slide
19224,Manipur,Tamenglong,,Govajang road,25.153472,93.712444,True,,False,,none,,Debris,Slide
19225,Manipur,Ukhrul,,Ukhrul Jessami road.,25.153722,94.461917,True,,False,,none,,Earth,Slide
19226,Manipur,Tamenglong,,Govajang road,25.154917,93.711278,True,,False,,none,,Debris,Slide
19227,Manipur,Ukhrul,,Ukhrul Jessami road.,25.155194,94.461278,True,,False,,none,,Debris,Slide
19228,Manipur,Tamenglong,,Govajang road,25.155611,93.676639,True,,False,,none,,Debris,Slide
19229,Manipur,Tamenglong,,Govajang road,25.155861,93.677306,True,,False,,none,,Debris,Slide
19230,Manipur,Tamenglong,,Govajang road,25.155917,93.681583,True,,False,,none,,Rock,Slide
19231,Manipur,Tamenglong,,Govajang road,25.156306,93.678917,True,,False,,none,,Rock,Slide
19232,Manipur,Tamenglong,,Govajang road,25.156722,93.723889,True,,False,,none,,Debris,Slide
19233,Manipur,Tamenglong,,Govajang road,25.156833,93.703222,True,,False,,none,,Debris,Slide
19234,Manipur,Tamenglong,,Govajang road,25.157092,93.682686,True,,False,,none,,Debris,Slide
19235,Manipur,Tamenglong,,Govajang road,25.157528,93.68425,True,,False,,none,,Rock,Slide
19236,Manipur,Tamenglong,,Govajang road,25.157667,93.6845,True,,False,,none,,Earth,Slide
19237,Manipur,Tamenglong,,Govajang road,25.15775,93.72275,True,,False,,none,,Debris,Slide
19238,Manipur,Tamenglong,,Govajang road,25.158083,93.684944,True,,False,,none,,Debris,Slide
19239,Manipur,Ukhrul,,Ukhrul Jessami road.,25.158361,94.461472,True,,False,,none,,Debris,Slide
19240,Manipur,Tamenglong,,Govajang road,25.158667,93.685222,True,,False,,none,,Debris,Slide
19241,Manipur,Tamenglong,,Govajang road,25.158828,93.720131,True,,False,,none,,Debris,Slide
19242,Manipur,Tamenglong,,Govajang road,25.159,93.712056,True,,False,,none,,Debris,Slide
19243,Manipur,Tamenglong,,Govajang road,25.159028,93.699833,True,,False,,none,,Debris,Slide
19244,Manipur,Tamenglong,,Govajang road,25.159386,93.720417,True,,False,,none,,Debris,Slide
19245,Manipur,Tamenglong,,Govajang road,25.159778,93.7065,True,,False,,none,,Debris,Slide
19246,Manipur,Tamenglong,,Govajang road,25.160306,93.689306,True,,False,,none,,Debris,Slide
19247,Manipur,Tamenglong,,Govajang road,25.160333,93.688528,True,,False,,none,,Debris,Slide
19248,Manipur,Tamenglong,,Govajang road,25.160389,93.688167,True,,False,,none,,Debris,Slide
19249,Manipur,Tamenglong,,Govajang road,25.160583,93.7055,True,,False,,none,,Debris,Slide
19250,Manipur,Tamenglong,,Govajang road,25.161361,93.732333,True,,False,,none,,Debris,Slide
19251,Manipur,Tamenglong,,Govajang road,25.161667,93.730361,True,,False,,none,,Debris,Slide
19252,Manipur,Tamenglong,,Govajang road,25.161694,93.731306,True,,False,,none,,Debris,Slide
19253,Manipur,Tamenglong,,Govajang road,25.161861,93.729917,True,,False,,none,,Debris,Slide
19254,Manipur,Tamenglong,,Govajang road,25.162028,93.733306,True,,False,,none,,Debris,Slide
19255,Manipur,Tamenglong,,Govajang road,25.162306,93.691111,True,,False,,none,,Rock,Fall
19256,Manipur,Tamenglong,,Govajang road,25.162583,93.703972,True,,False,,none,,Debris,Slide
19257,Manipur,Tamenglong,,Govajang road,25.163167,93.735556,True,,False,,none,,Debris,Slide
19258,Manipur,Tamenglong,,Govajang road,25.163333,93.691194,True,,False,,none,,Rock,Fall
19259,Manipur,Tamenglong,,Govajang road,25.163528,93.736222,True,,False,,none,,Debris,Slide
19260,Manipur,Tamenglong,,Govajang road,25.163722,93.700556,True,,False,,none,,Debris,Slide
19261,Manipur,Tamenglong,,Govajang road,25.163917,93.73625,True,,False,,none,,Debris,Slide
19262,Manipur,Tamenglong,,Govajang road,25.164056,93.692861,True,,False,,none,,Debris,Slide
19263,Manipur,Tamenglong,,Govajang road,25.164222,93.736361,True,,False,,none,,Debris,Slide
19264,Manipur,Tamenglong,,Govajang road,25.164278,93.691361,True,,False,,none,,Debris,Slide
19265,Manipur,Tamenglong,,Govajang road,25.164472,93.693944,True,,False,,none,,Debris,Slide
19266,Manipur,Tamenglong,,Govajang road,25.164847,93.696828,True,,False,,none,,Debris,Slide
19267,Manipur,Tamenglong,,Govajang road,25.16485,93.697303,True,,False,,none,,Debris,Slide
19268,Manipur,Tamenglong,,Govajang road,25.165222,93.697722,True,,False,,none,,Debris,Slide
19269,Manipur,Tamenglong,,Govajang road,25.165222,93.69575,True,,False,,none,,Debris,Slide
19270,Manipur,Ukhrul,,Ukhrul Talui road,25.16525,94.354611,True,,False,,none,,Debris,Slide
19271,Manipur,Tamenglong,,Govajang road,25.165472,93.695528,True,,False,,none,,Debris,Slide
